,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2)
8/7/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,27.45,0,0,0
8/7/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,26.69,0,0,0
8/7/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,26.49,0,0,0
8/7/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,25.94,0,0,0
8/7/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,25.37,0,0,0
8/7/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,25.31,0,0,0
8/7/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,24.71,0,0,0
8/7/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,23.95,0,0,0
8/7/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,23.24,0,0,0
8/7/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,23.12,0.18,0,0.17
8/7/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,23.95,60.67,303.41,27.94
8/7/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,25.11,221.25,511.19,68.72
8/7/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,26.83,408.88,662.94,90
8/7/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,28.37,589.4,755.17,103.61
8/7/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,29.52,735.16,801.45,114.71
8/7/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,30.52,793.06,724.69,166.44
8/7/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,30.4,742.59,564.44,229.71
8/7/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,30.21,748.99,647.08,164.62
8/7/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,30.11,639.95,557.43,167.05
8/7/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,30.51,566.19,549.04,155.43
8/7/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,30.17,395.58,409.73,145.94
8/7/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,29.6,263.89,367.44,101.77
8/8/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,28.96,125.36,239.85,64.1
8/8/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,28.13,22.34,61.99,18.34
8/8/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,27.71,0,0,0
8/8/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,27.19,0,0,0
8/8/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,27.14,0,0,0
8/8/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,26.73,0,0,0
8/8/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,26.71,0,0,0
8/8/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,26.76,0,0,0
8/8/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,26.09,0,0,0
8/8/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,25.78,0,0,0
8/8/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,25.36,0,0,0
8/8/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,25.3,0.03,0,0.03
8/8/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,24.92,16.24,31.58,12.93
8/8/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,25.5,118.12,156.98,71.67
8/8/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,26.45,254.89,204.97,156.76
8/8/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,27.21,264.07,145.95,170.49
8/8/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,27.41,259.85,62.69,211.44
8/8/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,28.05,296.38,92.99,216.16
8/8/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,29.79,605.39,321.82,313.61
8/8/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,30.3,697.39,503.33,243.91
8/8/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,30.92,620.03,513.29,185.76
8/8/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,30.72,584.96,598.17,138.97
8/8/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,29.03,430.54,471.35,144.69
8/8/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,28.94,189.05,202.02,100.55
8/9/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,28.16,93.8,120,63.56
8/9/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,26.26,19.91,80.36,15.03
8/9/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,24.51,0,0,0
8/9/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,23.06,0,0,0
8/9/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,22.19,0,0,0
8/9/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,21.36,0,0,0
8/9/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,20.75,0,0,0
8/9/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,20.74,0,0,0
8/9/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,20.49,0,0,0
8/9/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,20.13,0,0,0
8/9/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,19.46,0,0,0
8/9/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,19.5,0.02,0,0.02
8/9/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,19.8,17.51,42.02,13.21
8/9/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,20.09,61.78,65.01,42.7
8/9/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,20.88,156.51,99.16,109.27
8/9/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,22.18,233.87,108.07,164.81
8/9/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,22.91,265.21,82.23,201.88
8/9/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,23.64,285.48,105.17,194.96
8/9/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,24.33,288.35,69.68,225.32
8/9/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,24.97,255.62,39.69,219.94
8/9/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,25.59,252.85,73.99,190.43
8/9/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,26.02,216.34,102.38,140.27
8/9/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,24.93,188.89,131.05,109.8
8/9/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,25.03,143.16,114.4,93.42
8/10/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,24.59,67.55,66.9,50.93
8/10/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,23.56,12.07,39.87,9.79
8/10/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,21.94,0,0,0
8/10/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,20.04,0,0,0
8/10/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,19.38,0,0,0
8/10/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,18.58,0,0,0
8/10/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,18.39,0,0,0
8/10/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,18.03,0,0,0
8/10/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,17.82,0,0,0
8/10/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,17.7,0,0,0
8/10/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,16.41,0,0,0
8/10/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,16.31,0.03,0,0.03
8/10/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,17.12,59.3,352.77,24.2
8/10/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,19.36,210.38,516.1,60.29
8/10/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,22.08,388.38,639.98,84.95
8/10/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,24.04,585.07,742.48,112.17
8/10/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,24.67,664.28,601.6,202.19
8/10/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,25.65,801.39,720.09,183.07
8/10/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,26.41,865.99,743.15,195.29
8/10/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,26.63,904.27,856.03,136.79
8/10/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,27.42,844.24,872.73,110.08
8/10/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,27.85,715.06,798.99,123.6
8/10/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,27.57,535.15,682.29,125.4
8/10/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,27.45,381.72,708.79,75.81
8/11/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,26.83,188.28,552.16,53.06
8/11/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,25.81,33.31,349.48,14.73
8/11/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,24.18,0,0,0
8/11/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,22.49,0,0,0
8/11/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,22.06,0,0,0
8/11/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,20.85,0,0,0
8/11/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,19.45,0,0,0
8/11/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,18.16,0,0,0
8/11/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,17.43,0,0,0
8/11/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,17.49,0,0,0
8/11/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,17.54,0,0,0
8/11/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,17.48,0.01,0,0.01
8/11/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,18.79,57.88,358.43,23.23
8/11/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,21.08,221.64,562.82,59.41
8/11/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,23.79,404.19,687.2,79.97
8/11/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,25.62,514.9,641.05,107.99
8/11/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,26.63,665.22,690.14,136.57
8/11/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,27.09,688.62,611.06,165.18
8/11/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,26.55,711.18,624.52,148.89
8/11/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,25.31,643.35,510.88,186.49
8/11/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,26.41,647.41,617.27,129.7
8/11/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,27.17,601.16,647.19,123.86
8/11/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,27.2,469.97,615.29,102.34
8/11/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,26.2,338.15,608.34,77.64
8/12/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,25.07,184.79,552.04,51.62
8/12/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,23.21,31.74,0,14.03
8/12/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,21.26,0,0,0
8/12/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,19.38,0,0,0
8/12/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,18.77,0,0,0
8/12/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,17.84,0,0,0
8/12/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,16.86,0,0,0
8/12/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,16.43,0,0,0
8/12/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,15.74,0,0,0
8/12/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,15.44,0,0,0
8/12/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,14.11,0,0,0
8/12/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,14.24,0,0,0
8/12/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,15.69,51.08,182.46,33.95
8/12/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,18.08,221.12,499.89,78.31
8/12/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,20.84,423.5,714.94,87.88
8/12/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,22.94,584.09,662.78,164.85
8/12/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,23.66,723.7,698.98,189.76
8/12/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,24.34,865.15,837.51,149.51
8/12/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,25,913.25,838.07,160.54
8/12/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,25.15,740.43,386.87,395.38
8/12/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,24.69,648.36,306.35,392.21
8/12/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,24.26,470.18,137.14,369.43
8/12/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,23.97,316.26,87.32,264.37
8/12/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,23.51,213.36,61.24,187.35
8/13/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,22.92,145.65,249.76,86.33
8/13/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,21.16,30.04,0,13.13
8/13/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,19.95,0,0,0
8/13/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,17.29,0,0,0
8/13/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,16.79,0,0,0
8/13/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,16.23,0,0,0
8/13/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,16.04,0,0,0
8/13/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,15.88,0,0,0
8/13/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,15.17,0,0,0
8/13/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,15.3,0,0,0
8/13/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,15.06,0,0,0
8/13/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,15.19,0,0,0
8/13/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,15.91,51.28,265.54,27.12
8/13/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,17.65,208.8,468.97,76.04
8/13/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,20.84,395.75,607.19,112.16
8/13/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,23.05,587.99,760.39,108.71
8/13/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,23.99,731.3,791.89,128.1
8/13/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,24.91,842.77,838.89,127.78
8/13/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,25.36,895.76,865.45,120.4
8/13/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,25.48,804.13,704.39,177.58
8/13/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,25.52,643.73,441.05,276.11
8/13/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,25.29,530.14,359.94,266.76
8/13/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,24.49,411.79,385,184.21
8/13/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,24.64,236.31,306.31,107.28
8/14/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,24.22,96.54,211.77,47.06
8/14/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,23.23,20.53,0,10.17
8/14/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,22.75,0,0,0
8/14/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,22.01,0,0,0
8/14/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,21.93,0,0,0
8/14/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,22.13,0,0,0
8/14/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,21.59,0,0,0
8/14/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,21.05,0,0,0
8/14/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,20.41,0,0,0
8/14/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,19.91,0,0,0
8/14/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,20.3,0,0,0
8/14/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,20.25,0,0,0
8/14/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,20.45,26.87,129.5,15.46
8/14/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,20.69,139.87,283.13,60.46
8/14/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,21.27,191.41,189.15,103.52
8/14/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,23.54,458.63,463.02,167.83
8/14/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,24.87,496.14,338.84,238.79
8/14/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,25.53,339.24,63.02,285.67
8/14/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,25.44,310.95,69.16,249.15
8/14/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,26.04,301.7,32.56,272.82
8/14/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,26.92,307.57,72.38,247.43
8/14/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,26.76,349.17,194.84,207.19
8/14/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,25.33,311.24,313.6,126.89
8/14/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,24.99,218.61,282.08,100.8
8/15/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,24.52,85.3,169.14,46.44
8/15/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,23.73,14.34,0,10.44
8/15/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,23.17,0,0,0
8/15/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,22.35,0,0,0
8/15/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,22.17,0,0,0
8/15/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,22.13,0,0,0
8/15/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,21.75,0,0,0
8/15/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,21.5,0,0,0
8/15/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,20.73,0,0,0
8/15/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,20.54,0,0,0
8/15/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,19.7,0,0,0
8/15/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,19.94,0,0,0
8/15/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,20.12,14.14,39.74,10.76
8/15/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,19.9,53.76,22.7,47.46
8/15/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,20.41,83.43,19.02,74.64
8/15/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,21.22,186.89,56.58,151.48
8/15/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,21.96,257.56,64.41,208.78
8/15/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,22.93,327.8,128.32,219
8/15/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,24.02,417.47,165.13,270.3
8/15/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,25.35,456.02,181.78,295.24
8/15/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,26.12,567.55,319.17,303.28
8/15/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,26.15,353,210.12,200.52
8/15/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,25.27,276.48,192.05,164.23
8/15/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,25.08,178.14,88.19,141.64
8/16/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,24.16,85.25,37,76.9
8/16/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,23.17,13.42,0,12.32
8/16/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,22.24,0,0,0
8/16/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,21.15,0,0,0
8/16/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,20.73,0,0,0
8/16/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,19.92,0,0,0
8/16/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,19.17,0,0,0
8/16/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,18.75,0,0,0
8/16/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,17.73,0,0,0
8/16/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,17.28,0,0,0
8/16/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,16.37,0,0,0
8/16/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,16.06,0,0,0
8/16/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,17.43,46.04,261.82,24.49
8/16/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,19.77,206.79,496.2,70.23
8/16/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,22.24,398.64,659.34,95.48
8/16/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,24.67,588.87,785.33,99.26
8/16/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,26.05,745.54,854.36,100.48
8/16/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,27.64,832.25,855.8,108.63
8/16/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,28.39,886.18,870.14,112.79
8/16/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,28.73,755.12,676.4,158.63
8/16/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,28.74,764.46,740.63,153.32
8/16/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,28.27,533.55,530.23,150.43
8/16/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,27.58,399.12,456.47,133.91
8/16/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,26.98,313.68,517.95,101.22
8/17/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,25.87,154.9,439.36,57.48
8/17/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,23.58,21.96,0,10.87
8/17/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,22.11,0,0,0
8/17/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,20.59,0,0,0
8/17/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,20.22,0,0,0
8/17/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,19.79,0,0,0
8/17/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,18.17,0,0,0
8/17/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,17.59,0,0,0
8/17/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,17.01,0,0,0
8/17/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,16.21,0,0,0
8/17/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,15.49,0,0,0
8/17/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,15.32,0,0,0
8/17/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,16.58,47.97,357.06,19.62
8/17/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,19.08,213.83,573.57,57.5
8/17/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,21.75,408.68,723.97,77.6
8/17/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,24.63,592.8,809.04,90.31
8/17/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,25.86,736.31,842.74,101.96
8/17/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,27.11,809.91,843.11,99.01
8/17/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,27.76,804.77,734.03,154.17
8/17/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,28.24,850.24,826.27,123.78
8/17/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,28.83,738.61,753.27,119.23
8/17/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,28.51,640.63,717.82,124.27
8/17/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,28.07,406.94,503.34,116.26
8/17/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,27.7,293.3,501.74,89.42
8/18/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,26.38,149.69,428.37,56.48
8/18/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,24.35,19.42,0,9.75
8/18/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,22.1,0,0,0
8/18/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,20.09,0,0,0
8/18/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,19.12,0,0,0
8/18/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,18.48,0,0,0
8/18/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,17.8,0,0,0
8/18/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,17.36,0,0,0
8/18/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,16.76,0,0,0
8/18/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,16.8,0,0,0
8/18/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,14.46,0,0,0
8/18/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,14.73,0,0,0
8/18/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,15.19,44.48,304.23,21.21
8/18/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,18.2,200.7,491.36,68.1
8/18/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,22.1,392.54,649.13,97.31
8/18/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,25.15,590.19,806.2,91.39
8/18/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,26.59,747.04,866.52,96.83
8/18/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,27.96,854.9,894.39,102.89
8/18/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,28.92,914.57,920.55,100.97
8/18/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,29.39,851.04,805.06,145.43
8/18/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,29.67,818.59,861.84,112.51
8/18/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,29.7,615.71,650.93,149.6
8/18/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,29.12,438.96,570.94,111.3
8/18/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,28.59,296.61,530.69,83.03
8/19/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,27.29,146.22,465.07,46.98
8/19/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,24.7,18.05,0,9.35
8/19/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,22.68,0,0,0
8/19/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,21.03,0,0,0
8/19/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,20.24,0,0,0
8/19/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,19.18,0,0,0
8/19/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,18.44,0,0,0
